fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,2,NOVEMBER,06772183,CD3D,7 
2015,2,NOVEMBER,06775393,CD3D,10 
2015,2,NOVEMBER,06775669,CD3D,1 
2015,2,NOVEMBER,06775730,CD3D,1 
2015,2,NOVEMBER,06778441,CD3P,9 
2015,2,NOVEMBER,06778542,CD3D,1 
2015,2,NOVEMBER,06779051,CD3D,24 
2015,1,OCTOBER,07771000,CD3P,1 
2015,1,OCTOBER,09150299,3D,200 
2015,1,OCTOBER,09150512,3D,24 
2015,1,OCTOBER,09771002,CD3D,1 
2015,1,OCTOBER,10130004,3D,432 
2015,1,OCTOBER,10770062,CD3D,2 
2015,1,OCTOBER,70115954,3L,"2,688 "
2015,1,OCTOBER,70116401,3L,540 
2015,1,OCTOBER,70128454,3L,"1,344 "
2015,1,OCTOBER,70128484,3L,672 
2015,1,OCTOBER,70331604,CD3L,18 
2015,1,OCTOBER,70334544,CD3L,12 
2015,1,OCTOBER,70342566,CD3L,0 
2015,1,OCTOBER,70343414,CD3L,300 
2015,1,OCTOBER,70346434,CD3L,48 
2015,1,OCTOBER,70346924,CD3L,33 
2015,1,OCTOBER,70347114,CD3L,36 
2015,1,OCTOBER,70348614,CD3L,12 
2015,12,SEPTEMBER,09163012,3D,90 
2015,12,SEPTEMBER,10120037,3D,16 
2015,12,SEPTEMBER,70110227,3L,864 
2015,12,SEPTEMBER,70341064,CD3L,12 
2015,12,SEPTEMBER,70343234,CD3L,12 
2015,12,SEPTEMBER,70353444,CD3L,12 
2015,12,SEPTEMBER,70356484,CD3L,12 
2015,12,SEPTEMBER,70442844,CD3L,12 
2015,12,SEPTEMBER,70447994,CD3L,24 
2015,12,SEPTEMBER,70448194,CD3L,6 
2015,12,SEPTEMBER,70554944,CD3L,12 
2015,12,SEPTEMBER,70557344,CD3L,6 
2015,12,SEPTEMBER,70662394,CD3L,12 
2015,12,SEPTEMBER,70663604,CD3L,12 
2015,12,SEPTEMBER,70667146,CD3L,4 
2015,12,SEPTEMBER,70774334,CD3L,24 
2015,12,SEPTEMBER,72772094,CD3L,1 
2015,12,SEPTEMBER,74770333,CD3L,1 
2015,12,SEPTEMBER,74770354,CD3L,6 
2015,12,SEPTEMBER,74770454,CD3L,1 
2015,12,SEPTEMBER,74770474,CD3L,74 
2015,12,SEPTEMBER,75770463,CD3L,30 
2015,12,SEPTEMBER,77770024,CD3L,4 
2015,12,SEPTEMBER,78786283,3L,264 
2015,12,SEPTEMBER,79NR7827,3L,50 
2015,12,SEPTEMBER,81200004,CD3L,96 
2015,12,SEPTEMBER,81BL0680,CD3L,5 
2015,12,SEPTEMBER,81BL2370,CD3L,1 
2015,12,SEPTEMBER,81BL7970,CD3L,8 
2015,12,SEPTEMBER,81CN3025,CD3L,11 
2015,12,SEPTEMBER,81CN9445,CD3L,37 
2015,12,SEPTEMBER,81NR0796,CD3L,3 
2015,12,SEPTEMBER,81NR2916,CD3L,5 
2015,12,SEPTEMBER,81NR3706,CD3L,14 
2015,12,SEPTEMBER,01120226,3P,962 
2015,12,SEPTEMBER,01771001,CD3P,20 
2015,12,SEPTEMBER,01771001,CD3P,475 
2015,9,JUNE,70779944,CD3L,24 
2015,9,JUNE,73770043,CD3L,8 
2015,9,JUNE,74771744,CD3L,1 
2015,9,JUNE,74775464,CD3L,6 
2015,9,JUNE,78770924,CD3L,13 
2015,9,JUNE,78776273,CD3L,2 
2015,9,JUNE,78786293,3L,120 
2015,9,JUNE,78786313,3L,12 
2015,9,JUNE,79BL0710,3L,24 
2015,9,JUNE,79PKCN56,3L,200 
2015,9,JUNE,81BL1750,CD3L,7 
2015,9,JUNE,81BL2380,CD3L,4 
2015,9,JUNE,81CN0846,CD3L,1 
2015,9,JUNE,81NR0356,CD3L,1 
2015,9,JUNE,81NR2156,CD3L,8 
2015,9,JUNE,81NR2996,CD3L,4 
2015,9,JUNE,81NR7267,CD3L,4 
2015,9,JUNE,83138484,CD3L,1 
2015,9,JUNE,83745314,CD3L,1 
2015,9,JUNE,02127010,3P,"18,072 "
2015,9,JUNE,03771000,CD3P,15 
2015,9,JUNE,04120011,3P,504 
2015,9,JUNE,04120026,3P,640 
2015,9,JUNE,04771000,CD3P,10 
2015,9,JUNE,04771000,CD3P,1 
2015,9,JUNE,04771002,CD3P,10 
2015,9,JUNE,04771003,CD3P,2 
2015,9,JUNE,04771003,CD3P,1 
2015,9,JUNE,04771003,CD3P,2 
2015,5,FEBRUARY,09150824,3D,108 
2015,5,FEBRUARY,09770009,CD3D,7 
2015,5,FEBRUARY,09771000,CD3D,2 
2015,5,FEBRUARY,10140004,3D,20 
2015,5,FEBRUARY,70110364,3L,672 
2015,5,FEBRUARY,70118144,3L,48 
2015,5,FEBRUARY,70123654,3L,420 
2015,5,FEBRUARY,70332924,CD3L,23 
2015,5,FEBRUARY,70334694,CD3L,36 
2015,5,FEBRUARY,70340007,CD3L,48 
2015,5,FEBRUARY,70341254,CD3L,0 
2015,5,FEBRUARY,70341354,CD3L,12 
2015,5,FEBRUARY,70343394,CD3L,0 
2015,5,FEBRUARY,70347004,CD3L,12 
2015,5,FEBRUARY,70347604,CD3L,12 
2015,5,FEBRUARY,70350003,CD3L,24 
2015,5,FEBRUARY,70351744,CD3L,24 
2015,5,FEBRUARY,70353594,CD3L,124 
2015,5,FEBRUARY,70354204,CD3L,6 
2015,5,FEBRUARY,70354614,CD3L,18 
2015,5,FEBRUARY,70356134,CD3L,36 
2015,5,FEBRUARY,70440246,CD3L,132 
2015,5,FEBRUARY,70445394,CD3L,48 
2015,5,FEBRUARY,70447504,CD3L,204 
2015,5,FEBRUARY,70448194,CD3L,36 
2015,5,FEBRUARY,70448344,CD3L,60 
2015,5,FEBRUARY,70449634,CD3L,12 
2015,5,FEBRUARY,70449804,CD3L,12 
2015,5,FEBRUARY,70551514,CD3L,24 
2015,6,MARCH,09120008,3D,60 
2015,6,MARCH,09120065,3D,241 
2015,6,MARCH,09150139,3D,936 
2015,6,MARCH,09150434,3D,54 
2015,6,MARCH,09772028,CD3D,10 
2015,5,FEBRUARY,07771000,CD3P,10 
2015,5,FEBRUARY,09150130,3D,168 
2015,1,OCTOBER,04130124,3P,"7,840 "
2015,1,OCTOBER,04770202,CD3P,40 
2015,1,OCTOBER,04771000,CD3P,1 
2015,1,OCTOBER,04771000,CD3P,1 
2015,1,OCTOBER,04771000,CD3P,3 
2015,1,OCTOBER,04771000,CD3P,3 
2015,1,OCTOBER,04771000,CD3P,2 
2015,1,OCTOBER,04771002,CD3P,1 
2015,1,OCTOBER,04771002,CD3P,4 
2015,1,OCTOBER,04771002,CD3P,2 
2015,1,OCTOBER,04771002,CD3P,90 
2015,1,OCTOBER,04771003,CD3P,1 
2015,1,OCTOBER,04771003,CD3P,1 
2015,1,OCTOBER,04771003,CD3P,1 
2015,1,OCTOBER,04772849,CD3P,13 
2015,5,FEBRUARY,05130060,3P,100 
2015,5,FEBRUARY,05176000,3P,315 
2015,5,FEBRUARY,06150066,3D,60 
2015,5,FEBRUARY,06156060,3D,98 
2015,5,FEBRUARY,06159178,3D,700 
2015,5,FEBRUARY,06160398,3D,8 
2015,5,FEBRUARY,06160500,3D,980 
2015,5,FEBRUARY,06771002,CD3P,1 
2015,5,FEBRUARY,06771002,CD3D,1 
2015,5,FEBRUARY,06771002,CD3D,0 
2015,5,FEBRUARY,06771002,CD3D,26 
2015,5,FEBRUARY,06771475,CD3D,1 
2015,5,FEBRUARY,06771530,CD3P,0 
2015,5,FEBRUARY,06771639,CD3D,17 
2015,5,FEBRUARY,06771658,CD3D,1 
2015,5,FEBRUARY,06772153,CD3D,7 
2015,5,FEBRUARY,06772193,CD3D,2 
2015,5,FEBRUARY,06772210,CD3D,2 
2015,5,FEBRUARY,06772220,CD3D,6 
2015,5,FEBRUARY,06776433,CD3D,1 
2015,5,FEBRUARY,06778642,CD3D,2 
2015,2,NOVEMBER,07771000,CD3P,"1,651 "
2015,2,NOVEMBER,09771322,CD3D,1 
2015,2,NOVEMBER,10771000,CD3D,0 
2015,2,NOVEMBER,70111874,3L,300 
2015,2,NOVEMBER,70114044,3L,"1,344 "
2015,2,NOVEMBER,70118314,3L,600 
2015,2,NOVEMBER,70120324,3L,60 
2015,2,NOVEMBER,70335814,CD3L,12 
2015,2,NOVEMBER,70337374,CD3L,36 
2015,2,NOVEMBER,70337634,CD3L,3 
2015,2,NOVEMBER,70337664,CD3L,24 
2015,2,NOVEMBER,70340025,CD3L,16 
2015,2,NOVEMBER,70340514,CD3L,12 
2015,2,NOVEMBER,70342204,CD3L,12 
2015,2,NOVEMBER,70343764,CD3L,6 
2015,2,NOVEMBER,70345164,CD3L,12 
2015,2,NOVEMBER,70345174,CD3L,48 
2015,2,NOVEMBER,70345944,CD3L,48 
2015,2,NOVEMBER,70346114,CD3L,24 
2015,2,NOVEMBER,70346454,CD3L,72 
2015,2,NOVEMBER,70347284,CD3L,6 
2015,2,NOVEMBER,70347464,CD3L,36 
2015,2,NOVEMBER,70350334,CD3L,12 
2015,2,NOVEMBER,70352044,CD3L,60 
2015,2,NOVEMBER,70352144,CD3L,36 
2015,2,NOVEMBER,70352894,CD3L,36 
2015,2,NOVEMBER,70355024,CD3L,744 
2015,2,NOVEMBER,70355554,CD3L,24 
2015,2,NOVEMBER,70440064,CD3L,12 
2015,2,NOVEMBER,70440086,CD3L,180 
2015,2,NOVEMBER,70445234,CD3L,60 
2015,2,NOVEMBER,70556504,CD3L,12 
2015,2,NOVEMBER,70660154,CD3L,6 
2015,2,NOVEMBER,70662294,CD3L,24 
2015,2,NOVEMBER,70668114,CD3L,12 
2015,2,NOVEMBER,70668654,CD3L,18 
2015,2,NOVEMBER,70770234,CD3L,12 
2015,2,NOVEMBER,70770664,CD3L,24 
2015,5,FEBRUARY,10771000,CD3D,2 
2015,5,FEBRUARY,70111954,3L,240 
2015,5,FEBRUARY,70115134,3L,264 
2015,5,FEBRUARY,70340017,CD3L,0 
2015,5,FEBRUARY,70340036,CD3L,12 
2015,5,FEBRUARY,70343154,CD3L,12 
2015,5,FEBRUARY,70344244,CD3L,2 
2015,5,FEBRUARY,70344504,CD3L,12 
2015,5,FEBRUARY,70347464,CD3L,12 
2015,5,FEBRUARY,70349934,CD3L,12 
2015,5,FEBRUARY,70351644,CD3L,12 
2015,5,FEBRUARY,70353174,CD3L,12 
2015,5,FEBRUARY,70440414,CD3L,12 
2015,10,JULY,06771000,CD3D,5 
2015,10,JULY,06771000,CD3D,4 
2015,10,JULY,06771000,CD3P,7 
2015,10,JULY,06771000,CD3D,25 
2015,10,JULY,06771000,CD3D,150 
2015,10,JULY,06771000,CD3D,0 
2015,10,JULY,06772196,CD3D,26 
2015,10,JULY,06772215,CD3D,5 
2015,10,JULY,06772231,CD3D,66 
2015,10,JULY,06772235,CD3D,17 
2015,10,JULY,06775246,CD3D,19 
2015,10,JULY,06778631,CD3D,2 
2015,10,JULY,06779052,CD3D,27 
2015,10,JULY,06779314,CD3D,6 
2015,10,JULY,06779319,CD3D,11 
2015,10,JULY,07770100,CD3D,12 
2015,2,NOVEMBER,81NR7326,CD3L,4 
2015,2,NOVEMBER,03771000,CD3P,120 
2015,2,NOVEMBER,04110010,3P,"53,892 "
2015,2,NOVEMBER,04128101,3P,168 
2015,2,NOVEMBER,04771000,CD3P,1 
2015,2,NOVEMBER,04771000,CD3P,1 
2015,2,NOVEMBER,70774444,CD3L,12 
2015,2,NOVEMBER,70777114,CD3L,144 
2015,2,NOVEMBER,70777596,CD3L,72 
2015,2,NOVEMBER,71772164,CD3L,3 
2015,2,NOVEMBER,74744023,3L,268 
2015,2,NOVEMBER,74770663,CD3L,9 
2015,2,NOVEMBER,74772654,CD3L,1 
2015,2,NOVEMBER,75770323,CD3L,19 
2015,2,NOVEMBER,77115692,3L,360 
2015,2,NOVEMBER,77770034,CD3L,2 
2015,2,NOVEMBER,77775543,CD3L,2 
2015,2,NOVEMBER,78776283,CD3L,15 
2015,2,NOVEMBER,78780193,3L,60 
2015,2,NOVEMBER,78786096,3L,24 
2015,2,NOVEMBER,79BL0930,3L,40 
2015,2,NOVEMBER,79NR7236,3L,100 
2015,2,NOVEMBER,80770354,CD3D,3 
2015,2,NOVEMBER,80770801,CD3D,1 
2015,2,NOVEMBER,80807588,3D,360 
2015,2,NOVEMBER,81BL1000,CD3L,17 
2015,2,NOVEMBER,81BL2210,CD3L,1 
2015,2,NOVEMBER,81NR3276,CD3L,3 
2015,2,NOVEMBER,81NR3356,CD3L,12 
2015,2,NOVEMBER,83108874,CD3L,3 
2015,2,NOVEMBER,83134324,CD3L,20 
2015,2,NOVEMBER,83134904,CD3L,192 
2015,2,NOVEMBER,83138114,CD3L,2 
2015,2,NOVEMBER,83138744,CD3L,3 
2015,2,NOVEMBER,83780016,CD3L,3 
2015,1,OCTOBER,01120014,3P,"10,191 "
2015,1,OCTOBER,01770270,CD3P,40 
2015,1,OCTOBER,02115018,3P,"6,965 "
2015,1,OCTOBER,02770076,CD3P,640 
2015,1,OCTOBER,04771000,CD3P,1 
2015,1,OCTOBER,04771000,CD3P,6 
2015,1,OCTOBER,04771003,CD3P,1 
2015,1,OCTOBER,04772849,CD3P,2 
2015,5,FEBRUARY,70447684,CD3L,12 
2015,5,FEBRUARY,70449864,CD3L,12 
2015,5,FEBRUARY,70555834,CD3L,12 
2015,5,FEBRUARY,70557594,CD3L,12 
2015,5,FEBRUARY,70559995,CD3L,0 
2015,5,FEBRUARY,70661244,CD3L,12 
2015,5,FEBRUARY,70662254,CD3L,24 
2015,5,FEBRUARY,70667694,CD3L,0 
2015,5,FEBRUARY,70669324,CD3L,6 
2015,5,FEBRUARY,70774264,CD3L,24 
2015,5,FEBRUARY,72723053,3L,132 
2015,5,FEBRUARY,74772464,CD3L,1 
2015,5,FEBRUARY,78770084,CD3L,6 
2015,5,FEBRUARY,78771364,CD3L,0 
2015,5,FEBRUARY,79BL7040,3L,8 
2015,5,FEBRUARY,80770702,CD3D,2 
2015,5,FEBRUARY,81NR0006,CD3L,1 
2015,5,FEBRUARY,81NR2696,CD3L,2 
2015,5,FEBRUARY,81NR9526,CD3L,2 
2015,5,FEBRUARY,83134904,CD3L,54 
2015,5,FEBRUARY,83745324,CD3L,2 
2015,5,FEBRUARY,01110064,3P,479 
2015,5,FEBRUARY,01120055,3P,"5,195 "
2015,5,FEBRUARY,01120228,3P,"1,879 "
2015,5,FEBRUARY,02115021,3P,"7,840 "
2015,5,FEBRUARY,03771000,CD3P,72 
2015,5,FEBRUARY,04110007,3P,9 
2015,5,FEBRUARY,04128101,3P,72 
2015,5,FEBRUARY,04771002,CD3P,2 
2015,5,FEBRUARY,04771003,CD3P,1 
2015,5,FEBRUARY,04771003,CD3P,0 
2015,5,FEBRUARY,04772854,CD3P,5 
2015,10,JULY,09120024,3D,54 
2015,10,JULY,09120097,3D,280 
2015,10,JULY,09150812,3D,803 
2015,10,JULY,09150817,3D,"1,530 "
2015,10,JULY,09771000,CD3D,300 
2015,10,JULY,10140028,3D,416 
2015,10,JULY,70114164,3L,336 
2015,10,JULY,70118334,3L,336 
2015,10,JULY,70339284,CD3L,0 
2015,10,JULY,70339904,CD3L,12 
2015,10,JULY,70340046,CD3L,12 
2015,10,JULY,70342124,CD3L,12 
2015,10,JULY,70343286,CD3L,24 
2015,10,JULY,70345054,CD3L,12 
2015,10,JULY,70345964,CD3L,216 
2015,10,JULY,70345974,CD3L,95 
2015,10,JULY,70346334,CD3L,6 
2015,10,JULY,70346624,CD3L,120 
2015,10,JULY,70348184,CD3L,0 
2015,10,JULY,70350714,CD3L,13 
2015,10,JULY,70353004,CD3L,12 
2015,10,JULY,70353894,CD3L,12 
2015,10,JULY,70357604,CD3L,12 
2015,10,JULY,70358274,CD3L,36 
2015,10,JULY,70442214,CD3L,6 
2015,10,JULY,70445084,CD3L,90 
2015,10,JULY,70449114,CD3L,60 
2015,10,JULY,70553474,CD3L,4 
2015,10,JULY,70557144,CD3L,24 
2015,10,JULY,70559464,CD3L,2 
2015,10,JULY,70664786,CD3L,6 
2015,10,JULY,70669774,CD3L,12 
2015,10,JULY,70770194,CD3L,24 
2015,10,JULY,70772434,CD3L,12 
2015,10,JULY,70773624,CD3L,96 
2015,10,JULY,70778144,CD3L,36 
2015,10,JULY,70779896,CD3L,36 
2015,10,JULY,71770134,CD3L,0 
2015,10,JULY,74770673,CD3L,16 
2015,10,JULY,74771023,CD3L,48 
2015,1,OCTOBER,06770250,CD3P,1 
2015,1,OCTOBER,06771000,CD3D,2 
2015,1,OCTOBER,06771532,CD3P,1 
2015,1,OCTOBER,06771732,CD3D,50 
2015,1,OCTOBER,06778589,CD3D,2 
2015,1,OCTOBER,06778631,CD3D,2 
2015,10,JULY,74771424,CD3L,12 
2015,10,JULY,74773174,CD3L,5 
2015,10,JULY,75770424,CD3L,108 
2015,10,JULY,76771024,CD3L,1 
2015,10,JULY,77111136,3L,120 
2015,10,JULY,80770024,CD3M,9 
2015,10,JULY,80770294,CD3D,1 
2015,10,JULY,80770574,CD3M,2 
2015,10,JULY,80771786,CD3M,1 
2015,10,JULY,81NR1976,CD3L,67 
2015,10,JULY,81NR1986,CD3L,24 
2015,10,JULY,81NR2476,CD3L,4 
2015,10,JULY,81NR2795,CD3L,2 
2015,10,JULY,83131384,CD3L,4 
2015,10,JULY,83136424,CD3L,1 
2015,10,JULY,83745304,CD3L,3 
2015,9,JUNE,01771001,CD3P,30 
2015,9,JUNE,02115018,3P,"23,043 "
2015,9,JUNE,04127011,3P,160 
2015,9,JUNE,04772803,CD3P,10 
2015,9,JUNE,04772844,CD3P,3 
2015,1,OCTOBER,09150400,3D,50 
2015,1,OCTOBER,70342144,CD3L,12 
2015,1,OCTOBER,70346624,CD3L,48 
2015,1,OCTOBER,70348034,CD3L,24 
2015,1,OCTOBER,70351284,CD3L,24 
2015,1,OCTOBER,70353434,CD3L,12 
2015,1,OCTOBER,70440296,CD3L,24 
2015,1,OCTOBER,71713074,3L,60 
2015,1,OCTOBER,71770023,CD3L,2 
2015,1,OCTOBER,74775233,CD3L,12 
2015,1,OCTOBER,74775334,CD3L,1 
2015,1,OCTOBER,79NR7356,3L,120 
2015,1,OCTOBER,81NR1866,CD3L,4 
2015,1,OCTOBER,81NR1986,CD3L,2 
2015,1,OCTOBER,83737988,CD3L,1 
2015,1,OCTOBER,01127012,3P,100 
2015,1,OCTOBER,01771001,CD3P,200 
2015,1,OCTOBER,03771000,CD3P,30 
2015,9,JUNE,05173064,3P,55 
2015,9,JUNE,05174004,3P,45 
2015,9,JUNE,05771001,CD3P,25 
2015,9,JUNE,06159176,3D,"1,630 "
2015,9,JUNE,06160076,3D,378 
2015,9,JUNE,06160165,3D,162 
2015,9,JUNE,06161623,3M,130 
2015,9,JUNE,06167038,3D,180 
2015,9,JUNE,06770003,CD3D,8 
2015,9,JUNE,06770590,CD3D,6 
2015,9,JUNE,06771000,CD3D,1 
2015,9,JUNE,06771002,CD3D,0 
2015,9,JUNE,06771611,CD3D,2 
2015,9,JUNE,06771977,CD3D,4 
2015,9,JUNE,06772108,CD3D,24 
2015,9,JUNE,06772229,CD3D,4 
2015,9,JUNE,06772241,CD3D,5 
2015,9,JUNE,06775426,CD3D,5 
2015,9,JUNE,06778046,CD3D,3 
2015,9,JUNE,06778525,CD3D,8 
2015,9,JUNE,06778589,CD3D,10 
2015,9,JUNE,06779059,CD3D,4 
2015,2,NOVEMBER,05174002,3P,"2,180 "
2015,2,NOVEMBER,05175004,3P,"1,410 "
2015,2,NOVEMBER,05771001,CD3P,20 
2015,2,NOVEMBER,06150033,3D,200 
2015,2,NOVEMBER,06158041,3D,100 
2015,2,NOVEMBER,06160053,3D,40 
2015,2,NOVEMBER,06160330,3D,"7,128 "
2015,2,NOVEMBER,06164418,3P,480 
2015,2,NOVEMBER,06164431,3D,96 
2015,2,NOVEMBER,06168027,3D,600 
2015,2,NOVEMBER,06181543,3D,198 
2015,2,NOVEMBER,06770082,CD3D,38 
2015,2,NOVEMBER,06770142,CD3P,5 
2015,2,NOVEMBER,06770771,CD3D,2 
2015,2,NOVEMBER,06771000,CD3D,2 
2015,2,NOVEMBER,06771000,CD3P,1 
2015,2,NOVEMBER,06771000,CD3D,2 
2015,2,NOVEMBER,06771000,CD3P,1 
2015,2,NOVEMBER,06771000,CD3P,200 
2015,2,NOVEMBER,06771000,CD3P,1 
2015,2,NOVEMBER,06771000,CD3D,10 
2015,2,NOVEMBER,06771000,CD3P,12 
2015,2,NOVEMBER,06771000,CD3D,6 
2015,2,NOVEMBER,06771000,CD3P,40 
2015,2,NOVEMBER,06771001,CD3D,1 
2015,2,NOVEMBER,06771001,CD3D,2 
2015,2,NOVEMBER,06771002,CD3D,1 
2015,2,NOVEMBER,06771002,CD3D,2 
2015,2,NOVEMBER,06771002,CD3D,4 
2015,2,NOVEMBER,06771002,CD3D,0 
2015,2,NOVEMBER,06771002,CD3D,17 
2015,2,NOVEMBER,06771002,CD3D,2 
2015,2,NOVEMBER,06771002,CD3D,4 
2015,2,NOVEMBER,06771521,CD3D,4 
2015,2,NOVEMBER,06771653,CD3D,21 
2015,2,NOVEMBER,06772174,CD3D,3 
2015,2,NOVEMBER,06775256,CD3D,11 
2015,2,NOVEMBER,06775448,CD3P,23 
2015,2,NOVEMBER,06775914,CD3D,5 
2015,2,NOVEMBER,06779023,CD3D,48 
2015,5,FEBRUARY,05170010,3P,410 
2015,5,FEBRUARY,05172013,3P,"1,568 "
2015,5,FEBRUARY,06160170,3D,15 
2015,5,FEBRUARY,06160330,3D,"2,376 "
2015,5,FEBRUARY,06161053,3D,30 
2015,5,FEBRUARY,06166102,3D,108 
2015,5,FEBRUARY,06770792,CD3P,9 
2015,5,FEBRUARY,06771000,CD3P,2 
2015,5,FEBRUARY,06771000,CD3P,1 
2015,5,FEBRUARY,06771000,CD3P,5 
2015,5,FEBRUARY,06771000,CD3D,1 
2015,5,FEBRUARY,06771000,CD3D,1 
2015,5,FEBRUARY,06771002,CD3D,1 
2015,9,JUNE,09770009,CD3D,1 
2015,9,JUNE,09770366,CD3D,25 
2015,9,JUNE,09772109,CD3D,1 
2015,9,JUNE,70122304,3L,120 
2015,9,JUNE,70127914,3L,"1,344 "
2015,9,JUNE,70332204,CD3L,12 
2015,9,JUNE,70343394,CD3L,2 
2015,9,JUNE,70347604,CD3L,12 
2015,9,JUNE,70347674,CD3L,12 
2015,9,JUNE,70352654,CD3L,6 
2015,9,JUNE,70353434,CD3L,12 
2015,9,JUNE,70353594,CD3L,84 
2015,9,JUNE,70354444,CD3L,108 
2015,9,JUNE,70356104,CD3L,36 
2015,9,JUNE,70447474,CD3L,24 
2015,9,JUNE,70558564,CD3L,6 
2015,9,JUNE,70663164,CD3L,24 
2015,9,JUNE,70663514,CD3L,0 
2015,9,JUNE,70772284,CD3L,12 
2015,9,JUNE,74740694,3L,336 
2015,9,JUNE,74744413,3L,528 
2015,9,JUNE,74745426,3L,240 
2015,9,JUNE,74770033,CD3L,0 
2015,9,JUNE,74770374,CD3L,9 
2015,9,JUNE,74771454,CD3L,1 
2015,9,JUNE,74775233,CD3L,49 
2015,9,JUNE,75770002,CD3L,24 
2015,9,JUNE,77776244,CD3L,1 
2015,9,JUNE,77779255,CD3L,13 
2015,9,JUNE,78770183,CD3L,12 
2015,2,NOVEMBER,06779305,CD3D,80 
2015,2,NOVEMBER,06779804,CD3D,92 
2015,9,JUNE,78786243,3L,120 
2015,9,JUNE,79BL0040,3L,10 
2015,9,JUNE,79CN2045,3L,50 
2015,9,JUNE,79CN7076,3L,200 
2015,9,JUNE,80770505,CD3M,1 
2015,9,JUNE,81BL0560,CD3L,1 
2015,9,JUNE,81BL0900,CD3L,11 
2015,9,JUNE,81BL1980,CD3L,15 
2015,9,JUNE,81NR0636,CD3L,15 
2015,9,JUNE,81NR2486,CD3L,22 
2015,9,JUNE,81NR2546,CD3L,14 
2015,9,JUNE,81NR3566,CD3L,8 
2015,9,JUNE,81NR3746,CD3L,1 
2015,9,JUNE,81NR5366,CD3L,0 
2015,9,JUNE,81NR7906,CD3L,4 
2015,9,JUNE,83134784,CD3L,12 
2015,9,JUNE,83135884,CD3L,2 
2015,9,JUNE,83137894,CD3L,6 
2015,9,JUNE,83745224,CD3L,1 
2015,9,JUNE,02115001,3P,"84,840 "
2015,9,JUNE,03771000,CD3P,12 
2015,9,JUNE,03771002,CD3P,50 
2015,9,JUNE,03771002,CD3P,29 
2015,9,JUNE,04120028,3P,494 
2015,9,JUNE,04125020,3P,"2,700 "
2015,9,JUNE,04125034,3P,"2,600 "
2015,9,JUNE,04771000,CD3P,2 
2015,9,JUNE,04771000,CD3P,2 
2015,9,JUNE,04771002,CD3P,5 
2015,5,FEBRUARY,06771002,CD3D,2 
2015,5,FEBRUARY,06771002,CD3D,3 
2015,5,FEBRUARY,06771002,CD3D,12 
2015,5,FEBRUARY,06771552,CD3P,3 
2015,5,FEBRUARY,06771553,CD3P,4 
2015,5,FEBRUARY,06772227,CD3M,1 
2015,5,FEBRUARY,06779071,CD3D,4 
2015,5,FEBRUARY,06779312,CD3D,1 
2015,5,FEBRUARY,06779338,CD3D,14 
2015,2,NOVEMBER,07778001,CD3D,30 
2015,2,NOVEMBER,09120004,3D,72 
2015,2,NOVEMBER,09120090,3D,72 
2015,2,NOVEMBER,09169013,3D,410 
2015,2,NOVEMBER,10130036,3D,"2,640 "
2015,2,NOVEMBER,10140014,3D,594 
2015,2,NOVEMBER,10771000,CD3D,10 
2015,2,NOVEMBER,70110034,3L,0 
2015,2,NOVEMBER,70111104,3L,240 
2015,2,NOVEMBER,70111344,3L,"2,700 "
2015,2,NOVEMBER,70118174,3L,120 
2015,2,NOVEMBER,70119702,3L,720 
2015,2,NOVEMBER,70128014,3L,264 
2015,2,NOVEMBER,70331404,CD3L,11 
2015,2,NOVEMBER,70338334,CD3L,1 
2015,2,NOVEMBER,70338644,CD3L,12 
2015,2,NOVEMBER,70339134,CD3L,24 
2015,2,NOVEMBER,70339224,CD3L,6 
2015,2,NOVEMBER,70340005,CD3L,60 
2015,2,NOVEMBER,70341504,CD3L,31 
2015,2,NOVEMBER,70342134,CD3L,24 
2015,2,NOVEMBER,70342724,CD3L,18 
2015,2,NOVEMBER,70344094,CD3L,132 
2015,2,NOVEMBER,70344144,CD3L,3 
2015,2,NOVEMBER,70346584,CD3L,0 
2015,2,NOVEMBER,70347184,CD3L,18 
2015,2,NOVEMBER,70348524,CD3L,96 
2015,2,NOVEMBER,70351214,CD3L,12 
2015,2,NOVEMBER,70352402,CD3L,2 
2015,2,NOVEMBER,70352634,CD3L,2 
2015,2,NOVEMBER,70353544,CD3L,30 
2015,2,NOVEMBER,70353704,CD3L,12 
2015,2,NOVEMBER,70353814,CD3L,120 
2015,2,NOVEMBER,70354004,CD3L,4 
2015,2,NOVEMBER,70354064,CD3L,12 
2015,2,NOVEMBER,70355224,CD3L,12 
2015,2,NOVEMBER,70356014,CD3L,18 
2015,2,NOVEMBER,70441334,CD3L,48 
2015,2,NOVEMBER,70442474,CD3L,36 
2015,2,NOVEMBER,70447624,CD3L,24 
2015,2,NOVEMBER,70448664,CD3L,30 
2015,2,NOVEMBER,70449814,CD3L,12 
2015,2,NOVEMBER,70550204,CD3L,237 
2015,2,NOVEMBER,70551284,CD3L,12 
2015,2,NOVEMBER,70555304,CD3L,48 
2015,2,NOVEMBER,70558014,CD3L,72 
2015,2,NOVEMBER,70558214,CD3L,2 
2015,2,NOVEMBER,70559964,CD3L,16 
2015,2,NOVEMBER,70662934,CD3L,3 
2015,2,NOVEMBER,70663164,CD3L,288 
2015,2,NOVEMBER,70663604,CD3L,36 
